comment_id,Commentaire,star,date,client,reponse,source,company,ville,maj,date_commande,ecart,clean_comment,qualité produit,service livraison,service client
31,"Sur 5 commandes , 3 ont été partiellement livrées . Certes , on reçoit un remboursement des produits non livrés mais qu'en est-il 1 ) des frais de livraison qui devraient être réduits ( ou plutôt annulés complétement en geste commercial ) . 2 ) est-il normal quand on valide une commande que l'on ne puisse avoir les produits à cette époque où l'on connait le stock à tout instant ( en plus , cela fait plusieurs fois pour Ricard que le produit que je souhaitais surtout , n'est plus disponible après la commande . 3 ) Comme dans de plus en plus de site , il est bien compliqué pour faire part de telle situation et avoir une réponse",1,2021-06-14 00:00:00+00:00,GTF PAG,"Bonjour , Je suis sincèrement navré d'apprendre l'annulation partielle de vos trois commandes.Je vous présente mes excuses pour ce désagrément.Je vous informe avoir pris en charge votre réclamation et vous confirme que vous serez recontactée afin de faire suite à votre requête.Ayoub",TrustPilot,ShowRoom,,,,,"sur 5 commandes , 3 ont été partiellement livrées . certes , on reçoit un remboursement des produits non livrés mais qu'en est-il 1 ) des frais de livraison qui devraient être réduits ( ou plutôt annulés complétement en geste commercial ) . 2 ) est-il normal quand on valide une commande que l'on ne puisse avoir les produits à cette époque où l'on connait le stock à tout instant ( en plus , cela fait plusieurs fois pour ricard que le produit que je souhaitais surtout , n'est plus disponible après la commande . 3 ) comme dans de plus en plus de site , il est bien compliqué pour faire part de telle situation et avoir une réponse",1,0,0
33,"Plus jamais ! Des escrocs , voleurs avec des qualités de produits minables .",1,2021-06-14 00:00:00+00:00,Sonia Catteau Montes,"Bonjour Sonia , J'accuse réception de votre numéro de commande et vous en remercie.Je vous informe avoir pris en charge votre réclamation et vous confirme que vous serez recontactée afin de faire suite à votre requête.Ayoub -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- Bonjour Sonia , Je suis sincèrement désolé d'apprendre que vos articles ne vous aient pas apporté satisfaction.Je vous présente mes excuses pour ce désagrément.Afin de vous aider au mieux et en discuter de vive voix , je vous invite à me transmettre en privé votre numéro de commande svp.Ayoub",TrustPilot,ShowRoom,,,,,"plus jamais ! des escrocs , voleurs avec des qualités de produits minables .",0,0,1
34,"Mêmes horribles expériences que beaucoup d ’ autres personnes ici apparemment . J ’ étais très bonne cliente de showroom car les marques et les prix proposés étaient intéressants . Mais une énorme détérioration des services s ’ est fait sentir depuis quelques temps . Plus moyen de recevoir UNE SEULE commande conforme . Toujours des erreurs d ’ articles ( je commande une jupe , je reçois des chaussures hommes ... ) , des commandes perdues dans la nature , ou incomplètes sans la moindre explication . Si on ne fait pas des pieds et des mains auprès du service client ( qui répond des semaines plus tard ) , les retours sont aux frais du client ce qui est tout bonnement inacceptable . Résultat , j ’ adorais showroomprive , mais maintenant , au bout d ’ une dizaine de commandes défectueuses j ’ en ai assez de perdre mon temps et mon argent , je commande à la concurrence avec qui il n ’ y a jamais aucun souci . Showroomprive mène une politique idiote . Le client est vraiment pris pour une vache à lait , seulement bon à donner des sous , sans que l ’ on se soucie de sa satisfaction . Service client quasi inexistant , aucunement à l ’ écoute . A la limite de l ’ arnaque . Je ne comprends pas que le site ne soit pas encore fermé ... A s ’ entêter dans cette voie , showroom est en train de perdre tous ses clients ...",1,2021-06-14 00:00:00+00:00,caroline G,"Bonjour Caroline , J'accuse réception de vos coordonnées et vous en remercie.Je vous informe avoir pris en charge votre réclamation et vous confirme que vous serez recontactée afin de faire suite à votre requête.Ayoub -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- Bonjour Caroline , Je suis sincèrement désolé de lire votre ressenti quant aux anomalies relatives à la livraison de vos commandes.Je vous présente mes excuses pour ce désagrément.Afin de vous aider au mieux et en discuter de vive voix , je vous invite à me transmettre en privé un des numéros de commande svp.Ayoub",TrustPilot,ShowRoom,,,,,"mêmes horribles expériences que beaucoup d ’ autres personnes ici apparemment . j ’ étais très bonne cliente de showroom car les marques et les prix proposés étaient intéressants . mais une énorme détérioration des services s ’ est fait sentir depuis quelques temps . plus moyen de recevoir une seule commande conforme . toujours des erreurs d ’ articles ( je commande une jupe , je reçois des chaussures hommes ... ) , des commandes perdues dans la nature , ou incomplètes sans la moindre explication . si on ne fait pas des pieds et des mains auprès du service client ( qui répond des semaines plus tard ) , les retours sont aux frais du client ce qui est tout bonnement inacceptable . résultat , j ’ adorais showroomprive , mais maintenant , au bout d ’ une dizaine de commandes défectueuses j ’ en ai assez de perdre mon temps et mon argent , je commande à la concurrence avec qui il n ’ y a jamais aucun souci . showroomprive mène une politique idiote . le client est vraiment pris pour une vache à lait , seulement bon à donner des sous , sans que l ’ on se soucie de sa satisfaction . service client quasi inexistant , aucunement à l ’ écoute . a la limite de l ’ arnaque . je ne comprends pas que le site ne soit pas encore fermé ... a s ’ entêter dans cette voie , showroom est en train de perdre tous ses clients ...",1,0,1
38,"J ai passé une commande pour 2 articles une brosse electrique et des recharges . Je reçois un mail pour me dire que mon colis est arrivé . Je vais le chercher au point relais , surprise ce fut une enveloppe qui contient uniquement mes recharges . J appel le service client de showroom privée et la on me sort que je dois appeler le vendeur , je suis étonné car lors du débit de ma carte il y a bien écrit sur l intitulé SHOWROOM . A ce jour je n ai pas de réponse de leur part . JE SUIS TRES DÉÇU DE CETTE SOCIÉTÉ TERMINÉ JE COMMANDE PLUS CHEZ EUX ET NE LE RECOMMANDE PAS DU TOUT .",1,2021-06-12 00:00:00+00:00,Barray,"Bonjour Barray , Je fais suite à votre message au sujet de votre commande incomplète.Je vous présente mes excuses pour ce désagrément.Afin de vous aider au mieux et en discuter de vive voix , je vous invite à me transmettre en privé votre numéro de commande svp.Ayoub",TrustPilot,ShowRoom,,,,,"j ai passé une commande pour 2 articles une brosse electrique et des recharges . je reçois un mail pour me dire que mon colis est arrivé . je vais le chercher au point relais , surprise ce fut une enveloppe qui contient uniquement mes recharges . j appel le service client de showroom privée et la on me sort que je dois appeler le vendeur , je suis étonné car lors du débit de ma carte il y a bien écrit sur l intitulé showroom . a ce jour je n ai pas de réponse de leur part . je suis tres déçu de cette société terminé je commande plus chez eux et ne le recommande pas du tout .",1,0,1
39,"Je profite d'une vente Eastpak pour changer le sac de ma fille qui vient de nous lâcher.Je choisis un modèle Out of Office que je connais bien puisque ses 2 soeurs en ont un , et elle le choisit de couleur Bleu canard et noir.Aujourd'hui nous allons le récupérer et mauvaise surprise au déballage : c'est un modèle Padded de couleur Crafty moss ! Donc ni le bon modèle , ni la bonne couleur ! Je viens d'imprimer le bon de retour mais j'espère bien être remboursée de la totalité de la somme versée , malgré les commentaires désastreux que je viens de lire ... Site à fuir ! ! !",1,2021-06-12 00:00:00+00:00,Aurore Corberant,"Bonjour Aurore , Je fais suite à votre message au sujet des articles non conformes dans votre commande.Je vous présente mes excuses pour ce désagrément.Afin de vous aider au mieux et en discuter de vive voix , je vous invite à me transmettre en privé votre numéro de commande svp.Ayoub",TrustPilot,ShowRoom,,,,,"je profite d'une vente eastpak pour changer le sac de ma fille qui vient de nous lâcher.je choisis un modèle out of office que je connais bien puisque ses 2 soeurs en ont un , et elle le choisit de couleur bleu canard et noir.aujourd'hui nous allons le récupérer et mauvaise surprise au déballage : c'est un modèle padded de couleur crafty moss ! donc ni le bon modèle , ni la bonne couleur ! je viens d'imprimer le bon de retour mais j'espère bien être remboursée de la totalité de la somme versée , malgré les commentaires désastreux que je viens de lire ... site à fuir ! ! !",1,0,0
40,"Aujourd'hui c'est mon anniversaire et Showroom privé à pensé à moi en m'envoyant un bon d'achat de 10 euros sur ma boite mail . Super , je fonce et commande une paire de baskets . Problème , le bon d'achat ne passe pas . La commande est validée . J'appelle et écris au service client pour qu'on me le déduisez de ma commande . Impossible me dit la conseillère , `` vous devez vérifier votre date anniversaire '' . C'est cela oui . Elle m'apprend que la commande étant validée et le bon d'achat ayant été envoyé sur une autre adresse mail , je n'ai pas droit au ce bon d'achat sur cette commande . Il me faut repasser une nouvelle commande . C'est cela oui . C'est moche de manquer de savoir vivre à ce point . Je refuserai le colis.une nouvelle fois face à ce manque de souplesse .",1,2021-06-12 00:00:00+00:00,No La,"Bonjour , J'accuse réception de vos coordonnées et vous en remercie.Je vous informe avoir pris en charge votre réclamation et vous confirme que vous serez recontactée afin de faire suite à votre requête.Ayoub -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -Bonjour , Je suis sincèrement désolé d'apprendre que vous n'ayez pas utilisé votre bon d'achat anniversaire.Je vous présente mes excuses pour ce désagrément.Afin de vous aider au mieux et en discuter de vive voix , je vous invite à me transmettre en privé votre numéro de commande svp.Ayoub",TrustPilot,ShowRoom,,,,,"aujourd'hui c'est mon anniversaire et showroom privé à pensé à moi en m'envoyant un bon d'achat de 10 euros sur ma boite mail . super , je fonce et commande une paire de baskets . problème , le bon d'achat ne passe pas . la commande est validée . j'appelle et écris au service client pour qu'on me le déduisez de ma commande . impossible me dit la conseillère , `` vous devez vérifier votre date anniversaire '' . c'est cela oui . elle m'apprend que la commande étant validée et le bon d'achat ayant été envoyé sur une autre adresse mail , je n'ai pas droit au ce bon d'achat sur cette commande . il me faut repasser une nouvelle commande . c'est cela oui . c'est moche de manquer de savoir vivre à ce point . je refuserai le colis.une nouvelle fois face à ce manque de souplesse .",1,0,1
41,Achat d'un coupon de réduction sur un site pour apprendre l'anglais avec une offre bien moins chère que sur le site officielle . Coupon disponible tout de suite après l'achat et fonctionnel .,5,2021-06-11 00:00:00+00:00,clément,"Bonjour Clément , Un grand merci pour votre avis ! Bonne journée de la part de toute l'équipe.Ayoub",TrustPilot,ShowRoom,,,,,achat d'un coupon de réduction sur un site pour apprendre l'anglais avec une offre bien moins chère que sur le site officielle . coupon disponible tout de suite après l'achat et fonctionnel .,0,1,0
42,"J'ai commandé des tapis il y a deux mois , livrables début Mai . Début Mai problèmes techniques , retard dans le traitement chez showroom . Puis livraison prévue le 18 Mai . Les colis sont arrivé chez le transporteur le 15 Mai . Pas de contact pour prise de rdv . Juste une date de livraison prévue le 30 Mai au niveau du suivi colis . Contact auprès de showroom , qui me disent qu'ils vont intervenir . Réception d'un mail au bout de quelques jours : livraison en cours . Pas de date précise . Appel de nouveau . On relance une enquête . Réponse : livraison en cours . J'appelais sans cesse , plates excuses à chaque fois . Puis un mail avec une date de livraison : le 6 Juin entre 9 et 11 Heures . A 17Heures , aucune livraison . Recontact avec showroom . Le lundi matin , la société de livraison relais colis me contacte , s'excuse mais me disent qu'il y a eu un beugue informatique , et que le rdv ne leur était pas parvenu . Prise de rdv par téléphone , rdv pris pour le Jeudi 10 Juin entre 9 et 15H00 . 18H00 : aucune livraison . J'appelle showroom , pour la nième fois je m'énerve et tombe sur un nième interlocuteur incompétent , qui me répond qu'ils ne peuvent rien faire , que la commande est en cours . Et là j'explose de colère . Cela n ' a que trop durer , car personne ne peut vous dire où est le colis , car apparemment il était arrivé dans le mauvais dépôt . Il me propose d'annuler ma commande ( 272 Euros ) et me procéder au remboursement . OK . Et là je lui pose clairement la question : doivent-ils attendre le retour de la commande pour déclencher le remboursement . Il m ' a affirmé que non . Quelques minutes après avoir raccroché , je reçois un mail m'informant de l'annulation , et que je serai remboursée quand la commande aurait été réceptionnée chez eux . Je rappelle , là je dois encore répéter l'historique , et on m'annonce que oui je devrai attendre . J'ai demandé à parler à un responsable ( à 18H05 ) , il n ' y en avait plus . Lors d'un appel la semaine dernière , à 8H00 du matin , idem j'avais aussi demandé à parler un responsable , pas encore arrivé . J'ai demandé à ce que celui-ci me rappelle à son arrivée . J'attends toujours son appel . De même , aujourd'hui j'ai attendu à ce qu'un responsable me rappelle : toujours rien.Ce matin j'ai voulu voir si ma commande était bien annulée , et je découvre un message comme quoi la commande leur avait été retournée en mauvais état et qu'ils allaient procéder au remboursement . On semblait avancer . Et boum : cet après-midi , je reçois un appel du transporteur , aucune excuse sur la non-livraison d'hier , mais simplement pour reprendre rdv pour mardi prochain . De qui se moque-t-on ? Ils ont toujours ma commande dans leur entrepôt . Mais un de leurs agents est venue signaler ce matin que dans un coin traînait une commande depuis un bon moment . Fuyez cette société , ce n'est pas la première fois que j'ai des problèmes avec eux . Fuyez les ventes de linge de lit color full . Affreux : qualité zéro moins cinq , ne correspond pas à ce que vous commandez , et en plus les frais de retour sont à votre charge . Payez un petit peu plus cher , et allez ailleurs . Pour moi , je prends ce jour contact avec UFC QUE CHOISIR .",1,2021-06-11 00:00:00+00:00,SANTUNE,"Bonjour , La demande a bien été traitée par notre Service Après-Vente . L ’ équipe Showroomprivé . -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -Bonjour , Je suis sincèrement désolé d'apprendre que votre commande rencontre des difficultés de livraison.Je vous présente mes excuses pour ce délai d'attente.Je vous informe avoir pris en charge votre réclamation et vous confirme que vous serez recontactée aujourd'hui afin de faire suite à votre requête . Ayoub",TrustPilot,ShowRoom,,,,,"j'ai commandé des tapis il y a deux mois , livrables début mai . début mai problèmes techniques , retard dans le traitement chez showroom . puis livraison prévue le 18 mai . les colis sont arrivé chez le transporteur le 15 mai . pas de contact pour prise de rdv . juste une date de livraison prévue le 30 mai au niveau du suivi colis . contact auprès de showroom , qui me disent qu'ils vont intervenir . réception d'un mail au bout de quelques jours : livraison en cours . pas de date précise . appel de nouveau . on relance une enquête . réponse : livraison en cours . j'appelais sans cesse , plates excuses à chaque fois . puis un mail avec une date de livraison : le 6 juin entre 9 et 11 heures . a 17heures , aucune livraison . recontact avec showroom . le lundi matin , la société de livraison relais colis me contacte , s'excuse mais me disent qu'il y a eu un beugue informatique , et que le rdv ne leur était pas parvenu . prise de rdv par téléphone , rdv pris pour le jeudi 10 juin entre 9 et 15h00 . 18h00 : aucune livraison . j'appelle showroom , pour la nième fois je m'énerve et tombe sur un nième interlocuteur incompétent , qui me répond qu'ils ne peuvent rien faire , que la commande est en cours . et là j'explose de colère . cela n ' a que trop durer , car personne ne peut vous dire où est le colis , car apparemment il était arrivé dans le mauvais dépôt . il me propose d'annuler ma commande ( 272 euros ) et me procéder au remboursement . ok . et là je lui pose clairement la question : doivent-ils attendre le retour de la commande pour déclencher le remboursement . il m ' a affirmé que non . quelques minutes après avoir raccroché , je reçois un mail m'informant de l'annulation , et que je serai remboursée quand la commande aurait été réceptionnée chez eux . je rappelle , là je dois encore répéter l'historique , et on m'annonce que oui je devrai attendre . j'ai demandé à parler à un responsable ( à 18h05 ) , il n ' y en avait plus . lors d'un appel la semaine dernière , à 8h00 du matin , idem j'avais aussi demandé à parler un responsable , pas encore arrivé . j'ai demandé à ce que celui-ci me rappelle à son arrivée . j'attends toujours son appel . de même , aujourd'hui j'ai attendu à ce qu'un responsable me rappelle : toujours rien.ce matin j'ai voulu voir si ma commande était bien annulée , et je découvre un message comme quoi la commande leur avait été retournée en mauvais état et qu'ils allaient procéder au remboursement . on semblait avancer . et boum : cet après-midi , je reçois un appel du transporteur , aucune excuse sur la non-livraison d'hier , mais simplement pour reprendre rdv pour mardi prochain . de qui se moque-t-on ? ils ont toujours ma commande dans leur entrepôt . mais un de leurs agents est venue signaler ce matin que dans un coin traînait une commande depuis un bon moment . fuyez cette société , ce n'est pas la première fois que j'ai des problèmes avec eux . fuyez les ventes de linge de lit color full . affreux : qualité zéro moins cinq , ne correspond pas à ce que vous commandez , et en plus les frais de retour sont à votre charge . payez un petit peu plus cher , et allez ailleurs . pour moi , je prends ce jour contact avec ufc que choisir .",1,1,1
43,"Suite et fin de dessous C'est bizarre ? depuis que j'ai communiqué les numéros de commandes demandées par Showroom , mon compte est bloqué ..... Cela résume l'éthique de cette entreprise . Je vais aller voir du côté de Que Choisir ce que l'on en dit.Trustpilot , je vous ai envoyé un mail , car vu leur réaction , je tiens à ce que mes avis restent publiés . Je vous envois toutes les infos si c'est nécessaire.Mes commandes je les fais désormais chez les concurrents .",1,2021-06-13 00:00:00+00:00,orev ETSET,"Bonjour Orev , Je fais suite à votre message dans lequel vous me communiquez vos coordonnées.Tout d'abord , sachez que votre satisfaction est notre priorité.Souhaitant m'entretenir avec vous de vive voix , j'ai tenté de vous joindre , sans succès.Je vous invite donc à me confirmer en réponse à mon email afin que nous puissions nous entretenir de vive voix à ce sujet.Dans l'attente de vous lire , je reste à votre disposition pour toute autre demande.Bien à vous , Ayoub -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- Bonjour Orev , Je suis sincèrement navré d'apprendre que votre compte ait été bloqué . Je vous présente mes excuses pour ce désagrément . Je vous informe avoir pris en charge votre réclamation et vous confirme que vous serez recontactée aujourd'hui afin de m'entretenir avec vous de vive voix sur ce sujet . Ayoub",TrustPilot,ShowRoom,,,,,"suite et fin de dessous c'est bizarre ? depuis que j'ai communiqué les numéros de commandes demandées par showroom , mon compte est bloqué ..... cela résume l'éthique de cette entreprise . je vais aller voir du côté de que choisir ce que l'on en dit.trustpilot , je vous ai envoyé un mail , car vu leur réaction , je tiens à ce que mes avis restent publiés . je vous envois toutes les infos si c'est nécessaire.mes commandes je les fais désormais chez les concurrents .",1,0,0
47,J ai fait un achat d un canapé chez showrooprive à 1049 euros de la maison aubertin vendu soit disant 2049 euros . Je faisais donc une économie de plus de 50 % . Je suis allée voir par curiosité car mes amis avaient dit que Showrooprive arnaquait les clients ! ! ! ! Et effectivement le même canapé avec la même couleur est vendu à 989 euros ! ! ! ! Grosse arnaque ! ! ! Ça craint vraiment . J ai appelé le Sav de showrooprive qui m a proposé de refuser le canapé à la livraison ! ! Franchement bravo ! ! ! Du jamais vu ! ! !,1,2021-06-10 00:00:00+00:00,Marie Torres,"Bonjour Marie , J ’ ai bien reçu votre message concernant notre vente Maison Aubertin.Je comprends tout à fait vos interrogations relatives aux prix et je vais vous apporter quelques précisions sur ce sujet . Les prix proposés sur notre site sont au cœur de nos préoccupations . Un important travail de vérification est d ’ ailleurs effectué afin de vous offrir des réductions avantageuses.Sachez que votre satisfaction est notre priorité , et que nous essayons autant que possible de vous offrir les meilleurs prix , cependant , nous ne pouvons garantir les prix les plus bas du marché . C ’ est en effet le jeu de la libre concurrence.Toutefois , je vous informe avoir pris en charge votre réclamation et vous confirme que vous serez recontactée aujourd'hui afin de m'entretenir avec vous de vive voix sur ce sujet . Ayoub",TrustPilot,ShowRoom,,,,,j ai fait un achat d un canapé chez showrooprive à 1049 euros de la maison aubertin vendu soit disant 2049 euros . je faisais donc une économie de plus de 50 % . je suis allée voir par curiosité car mes amis avaient dit que showrooprive arnaquait les clients ! ! ! ! et effectivement le même canapé avec la même couleur est vendu à 989 euros ! ! ! ! grosse arnaque ! ! ! ça craint vraiment . j ai appelé le sav de showrooprive qui m a proposé de refuser le canapé à la livraison ! ! franchement bravo ! ! ! du jamais vu ! ! !,1,0,1
50,"Expérience horrible . L ’ une des pires de ma vie . Je souhaite acheter un aspirateur sur leur appli . 260€ tout de même . J ’ effectue tout le parcours , valide la somme sur le site de ma banque , je retourne sur Showroom et… gros bug . J ’ appelle le service client : commande non confirmée , elle ne sera pas prise en compte et ne serez pas débité . Aucun problème , je ré essaie 1h après : même problème , même explication du SAV . Et hier soir , je rappelle le SAV assez en colère de voir que les 2 commandes ont finalement été validées 4 jours après et sont envoyées . Et bien sûr je suis bien prélevé de + de 500€ . Tout ça à cause d ’ un énorme bug sur leur appli . Merci d ’ ailleurs à la conseillère téléphonique de l ’ avoir raccroché au nez alors qu ’ il n ’ y a eu aucun manque de respect de ma part je précise…Merci Showroom Privé , je vous dis ADIEU !",1,2021-06-09 00:00:00+00:00,Constant Duchesne,"Bonjour Constant , Je suis sincèrement désolé d'apprendre que achat a été validé à deux reprises.Je vous présente mes excuses pour ce dysfonctionnement.Afin de vous aider au mieux et en discuter de vive voix , je vous invite à me transmettre en privé votre numéro de commande svp.Ayoub",TrustPilot,ShowRoom,,,,,"expérience horrible . l ’ une des pires de ma vie . je souhaite acheter un aspirateur sur leur appli . 260€ tout de même . j ’ effectue tout le parcours , valide la somme sur le site de ma banque , je retourne sur showroom et… gros bug . j ’ appelle le service client : commande non confirmée , elle ne sera pas prise en compte et ne serez pas débité . aucun problème , je ré essaie 1h après : même problème , même explication du sav . et hier soir , je rappelle le sav assez en colère de voir que les 2 commandes ont finalement été validées 4 jours après et sont envoyées . et bien sûr je suis bien prélevé de + de 500€ . tout ça à cause d ’ un énorme bug sur leur appli . merci d ’ ailleurs à la conseillère téléphonique de l ’ avoir raccroché au nez alors qu ’ il n ’ y a eu aucun manque de respect de ma part je précise…merci showroom privé , je vous dis adieu !",0,1,0
51,Facture les frais d'expédition pour chaque livraison partielle . Soyez gentils et laisser le choix au client . Merci d'avance,3,2021-06-09 00:00:00+00:00,Anna,"Bonjour Anna , Je fais suite à votre post au sujet des frais de livraison relatives à vos commandes.Laissez-moi vous apporter mon aide à ce sujet . Voici les principales caractéristiques à savoir : - Les frais de livraison varient selon le poids , le volume , la fragilité et le pays de destination du colis , - Ils varient aussi selon le mode de livraison choisi : à votre domicile ou dans un point de retrait , - Le montant de ces frais est fixé par le transporteur ( mais nous veillons à toujours les rendre les plus bas possibles ) .Toutefois , je vous informe avoir remonté votre observation auprès de nos services afin d ' y remédier prochainement.Si besoin , je reste à votre disposition pour tout renseignement.Cordialement , Ayoub",TrustPilot,ShowRoom,,,,,facture les frais d'expédition pour chaque livraison partielle . soyez gentils et laisser le choix au client . merci d'avance,0,0,1
53,Je suis une très bonne cliente de Showroomprive j'ai eu un souci sur la marque sixième sens avec des sandales achetees 25 euros et mise 2 fois . Les semelles se décollaient la bride s'est détachee de la semelle ... enfin une horreur et aucun geste commercial aucun retour possible car soi-disant dépassement delai ... et surtout on m ' a reproché d'avoir utilisé les sandales . De la daube ce produit et showroom super mauvais en service après vente,1,2021-06-08 00:00:00+00:00,Isabelle Calippe,"Bonjour Isabelle , Je suis sincèrement navré d'apprendre que vos sandales ne vous aient pas apporté entière satisfaction . Je vous présente mes excuses pour ce désagrément . Je vous informe avoir pris en charge votre réclamation et vous confirme que vous serez recontactée aujourd'hui afin de m'entretenir avec vous de vive voix sur ce sujet . Ayoub",TrustPilot,ShowRoom,,,,,je suis une très bonne cliente de showroomprive j'ai eu un souci sur la marque sixième sens avec des sandales achetees 25 euros et mise 2 fois . les semelles se décollaient la bride s'est détachee de la semelle ... enfin une horreur et aucun geste commercial aucun retour possible car soi-disant dépassement delai ... et surtout on m ' a reproché d'avoir utilisé les sandales . de la daube ce produit et showroom super mauvais en service après vente,0,1,0
56,"Un service client déplorable comparé à celui des entreprises du même genre . J'ai effectué une commande en octobre 2020 et à l'heure actuelle , je me fais encore balader par le service client . J'ai reçu un article de très mauvaise qualité . Dans un premier temps , on m ' a annoncé un remboursement , puis on m ' a dit que finalement ce serait une réparation de l'article ( alors que le problème était la qualité de base ! ! ) . J'ai alors reçu une adresse pour renvoyer mon article ... qui n'était pas la bonne adresse ! Encore une erreur de la part du service client qui se contente de me dire 'merci d'ignorer notre mail précédent ' à chaque fois qu'ils se trompent ! ! ! Ils m'ont finalement donné la bonne adresse , l'article a été `` réparé '' , mais il s'est cassé peu de temps après puisque le problème est bien la qualité de base . Suite à cette nouvelle déconvenue , j'ai eu confirmation par téléphone ET par email , écrit noir sur blanc , que j'allais être remboursée si je renvoyais à nouveau l'article , ce que j'ai fait , mais toujours aucun remboursement depuis , et pas d'article ! ! ! Et maintenant , on me dit que le remboursement n'est plus possible , que c'était une erreur de m'avoir dit cela . Je me retrouve donc sans article et sans remboursment . Une vraie honte ! ! ! J'ai beau rappeler et renvoyer des mails , mes demandes sont ignorées , ou on me fait croire qu ' '' un autre service va s'en occuper '' . Je ne comprends pas comment un service client peut être aussi déplorable . Ils ne proposent même pas un avoir pour leurs erreurs répétées et leur manque de sérieux , rien du tout , ne tiennent aucun de leur engagement.Toutes les personnes jointes par téléphone ne `` peuvent rien faire pour moi '' ! J'ai engagé des démarches pour résoudre le litige , mais je me doute bien que Showroomprive ne fera aucun effort de leur côté . La satisfaction de leur clientèle ne semble pas importante à leurs yeux.Je commande beaucoup sur ce genre de sites , les autres services clients sont beaucoup plus réactifs et fiables , je ne renouvellerai certainement pas l'expérience d'achat chez Showroomprive .",1,2021-06-08 00:00:00+00:00,Mar,"Bonjour Mar , La demande a bien été prise en charge par nos services par notre Service Après-Vente . L ’ équipe Showroomprivé . -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -- -Bonjour Mar , Je fais suite à votre réclamation au sujet de votre bracelet défectueux.Je vous présente mes excuses pour ce délai de traitement.Je vous informe avoir pris en charge votre réclamation et vous confirme que vous serez recontactée aujourd'hui afin de faire suite à votre requête . Ayoub",TrustPilot,ShowRoom,,,,,"un service client déplorable comparé à celui des entreprises du même genre . j'ai effectué une commande en octobre 2020 et à l'heure actuelle , je me fais encore balader par le service client . j'ai reçu un article de très mauvaise qualité . dans un premier temps , on m ' a annoncé un remboursement , puis on m ' a dit que finalement ce serait une réparation de l'article ( alors que le problème était la qualité de base ! ! ) . j'ai alors reçu une adresse pour renvoyer mon article ... qui n'était pas la bonne adresse ! encore une erreur de la part du service client qui se contente de me dire 'merci d'ignorer notre mail précédent ' à chaque fois qu'ils se trompent ! ! ! ils m'ont finalement donné la bonne adresse , l'article a été `` réparé '' , mais il s'est cassé peu de temps après puisque le problème est bien la qualité de base . suite à cette nouvelle déconvenue , j'ai eu confirmation par téléphone et par email , écrit noir sur blanc , que j'allais être remboursée si je renvoyais à nouveau l'article , ce que j'ai fait , mais toujours aucun remboursement depuis , et pas d'article ! ! ! et maintenant , on me dit que le remboursement n'est plus possible , que c'était une erreur de m'avoir dit cela . je me retrouve donc sans article et sans remboursment . une vraie honte ! ! ! j'ai beau rappeler et renvoyer des mails , mes demandes sont ignorées , ou on me fait croire qu ' '' un autre service va s'en occuper '' . je ne comprends pas comment un service client peut être aussi déplorable . ils ne proposent même pas un avoir pour leurs erreurs répétées et leur manque de sérieux , rien du tout , ne tiennent aucun de leur engagement.toutes les personnes jointes par téléphone ne `` peuvent rien faire pour moi '' ! j'ai engagé des démarches pour résoudre le litige , mais je me doute bien que showroomprive ne fera aucun effort de leur côté . la satisfaction de leur clientèle ne semble pas importante à leurs yeux.je commande beaucoup sur ce genre de sites , les autres services clients sont beaucoup plus réactifs et fiables , je ne renouvellerai certainement pas l'expérience d'achat chez showroomprive .",1,0,0
